fft_pLF,fft_pHF,fft_LFHFratio,fft_VLF,fft_LF,fft_HF,lomb_lf,RMSSD,PNN50,TRI,TINN,lomb_hf,meanV,stdV,sdsd,qr,SessionLabel
42.5120388162567,57.4879611837433,0.739494634022235,0.202620584665851,1.93271148380745,2.61355714414737,0.481059565432684,0.083034349156295,0.571428571428571,4.4,0.015625,0.229823306639328,0.833134681818182,0.058343901681884,0.083031015061158,1,1
33.2894247449904,66.7105752550096,0.523716921505559,0.186415539683937,1.36529916617997,2.55511879008168,0.13087874008271,0.07981281878182,0.577106227106227,4.56666666666667,0.015625,0.129629530443865,0.842018149151615,0.054794939726279,0.079706593110027,1,1
50.8600340910799,49.1399659089201,1.03500344679416,0.841828206400319,1.59881705418968,1.54474563262749,0.474249764797604,0.040846511518393,0.166666666666667,4625,0.015625,0.216322183209467,0.862792918918919,0.044522584846456,0.040837285491582,1,1
51.5567067831251,48.4432932168749,1.06434719363793,1.2758081172722,2.15367041131168,2.02736641427806,0.381866208204694,0.04360938843282,0.191384571712441,5.55555555555556,0.03125,0.40980977050767,0.841977423067076,0.054776110502233,0.043600996434458,1,1
40.6116000870622,59.3883999129378,0.688065845780811,0.930803123883528,2.02157805732656,2.90813765091306,0.389221760893228,0.052318908518671,0.30952380952381,5.24801587301587,0.03125,0.525474509257757,0.823597947547547,0.053301603134046,0.052261669631574,1,1
23.9916669338732,76.0083330661268,0.31564521896567,1.4687983245567E-13,0.694995560664775,2.20182508368791,0.021217905394883,0.048646784279839,0.230769230769231,2.8,0.015625,0.055497042255431,0.668557285714286,0.0420975195769,0.047686949194877,1,0
38.7773006888343,61.2226993111657,0.734548698892665,1.04296190491662E-13,1.19784851516924,1.83813489960743,0.153537728235848,0.04642151761578,0.209134615384615,3.1,0.015625,0.221794911544977,0.675286848739496,0.04527827947974,0.045746514686601,1,0
65.0192159343064,34.9807840656936,1.85871236654389,5.62566527160163E-14,1.86811339025337,1.00505781522666,1.20552959002674,0.078128487500959,0.5625,8.5,0.015625,0.427949937996442,0.760145,0.073486700581636,0.078030765120215,1,0
30.7185477422973,69.2814522577027,0.443387757347163,7.23779484793558E-14,0.867238247922067,1.95593638649576,0.230247616938355,0.096085886258934,0.611111111111111,6.33333333333333,0.015625,0.658501346758588,0.757636752854123,0.088435473511324,0.096050585558099,0.947368421052632,0
40.1279205727079,59.8720794272921,0.741164392060826,0.273102306427763,1.19529188751909,1.96071928777903,0.345195130845209,0.09358053091668,0.648148148148148,6.33333333333333,0.015625,0.509278831586321,0.769412245053526,0.072882030025389,0.093536585678049,0.969122807017544,0
32.7077905376592,67.2922094623408,0.507087294828715,7.64844124769139E-14,0.685508807453137,1.5434776516207,0.267929995507834,0.092771390566467,0.683333333333333,3.13333333333333,0.015625,0.125696894914441,0.786913048951049,0.064063526786517,0.091606218709765,1,0
36.8402527618065,63.1597472381935,0.586065098670254,0.34846132622195,1.64628409566972,2.82932277194523,1.37659438627857,0.08478589945691,0.437091503267974,5.94444444444444,0.015625,1.02759694911191,0.838228497874711,0.084693178888541,0.084775248337174,0.963809523809524,1
53.7793269707342,46.2206730292658,1.27792140233572,0.659041936280081,2.73848941016872,2.3136511880747,0.356984783731391,0.044191307871981,0.218634822349993,4.98194444444444,0.015625,0.260146314212901,0.814747037314676,0.052326858037563,0.044085564553523,1,1
44.890887241757,55.109112758243,0.833369129515797,0.541756464909576,2.42235123181595,2.80605432745646,0.088597958220906,0.03409190958596,0.117651888341544,3.91666666666667,0.03515625,0.070522251703962,0.800326237848545,0.031630844889512,0.03404643541669,1,1
39.5074414590559,60.4925585409441,0.679972703566515,0.47418197719301,1.76487675064796,2.71979226301223,0.08529981020574,0.03991745709149,0.169959418193507,4.90909090909091,0.0546875,0.120135646952575,0.811644046447308,0.035084246018272,0.039872556213143,1,1
26.0728248760074,73.9271751239926,0.353142751147921,0.454406796403256,1.13740196092388,3.25203612572267,0.318511510287094,0.07025594354819,0.413865293865294,5.37619047619048,0.015625,0.269698659404286,0.841084568457858,0.051514365393107,0.070107334330617,1,1
42.5120388162567,57.4879611837433,0.739494634022235,0.202620584665851,1.93271148380745,2.61355714414737,0.481059565432684,0.083034349156295,0.571428571428571,4.4,0.015625,0.229823306639328,0.833134681818182,0.058343901681884,0.083031015061158,1,1
33.2894247449904,66.7105752550096,0.523716921505559,0.186415539683937,1.36529916617997,2.55511879008168,0.13087874008271,0.07981281878182,0.577106227106227,4.56666666666667,0.015625,0.129629530443865,0.842018149151615,0.054794939726279,0.079706593110027,1,1
50.8600340910799,49.1399659089201,1.03500344679416,0.841828206400319,1.59881705418968,1.54474563262749,0.474249764797604,0.040846511518393,0.166666666666667,4625,0.015625,0.216322183209467,0.862792918918919,0.044522584846456,0.040837285491582,1,1
51.5567067831251,48.4432932168749,1.06434719363793,1.2758081172722,2.15367041131168,2.02736641427806,0.381866208204694,0.04360938843282,0.191384571712441,5.55555555555556,0.03125,0.40980977050767,0.841977423067076,0.054776110502233,0.043600996434458,1,1
40.6116000870622,59.3883999129378,0.688065845780811,0.930803123883528,2.02157805732656,2.90813765091306,0.389221760893228,0.052318908518671,0.30952380952381,5.24801587301587,0.03125,0.525474509257757,0.823597947547547,0.053301603134046,0.052261669631574,1,1
23.9916669338732,76.0083330661268,0.31564521896567,1.4687983245567E-13,0.694995560664775,2.20182508368791,0.021217905394883,0.048646784279839,0.230769230769231,2.8,0.015625,0.055497042255431,0.668557285714286,0.0420975195769,0.047686949194877,1,0
38.7773006888343,61.2226993111657,0.734548698892665,1.04296190491662E-13,1.19784851516924,1.83813489960743,0.153537728235848,0.04642151761578,0.209134615384615,3.1,0.015625,0.221794911544977,0.675286848739496,0.04527827947974,0.045746514686601,1,0
65.0192159343064,34.9807840656936,1.85871236654389,5.62566527160163E-14,1.86811339025337,1.00505781522666,1.20552959002674,0.078128487500959,0.5625,8.5,0.015625,0.427949937996442,0.760145,0.073486700581636,0.078030765120215,1,0
30.7185477422973,69.2814522577027,0.443387757347163,7.23779484793558E-14,0.867238247922067,1.95593638649576,0.230247616938355,0.096085886258934,0.611111111111111,6.33333333333333,0.015625,0.658501346758588,0.757636752854123,0.088435473511324,0.096050585558099,0.947368421052632,0
40.1279205727079,59.8720794272921,0.741164392060826,0.273102306427763,1.19529188751909,1.96071928777903,0.345195130845209,0.09358053091668,0.648148148148148,6.33333333333333,0.015625,0.509278831586321,0.769412245053526,0.072882030025389,0.093536585678049,0.969122807017544,0
32.7077905376592,67.2922094623408,0.507087294828715,7.64844124769139E-14,0.685508807453137,1.5434776516207,0.267929995507834,0.092771390566467,0.683333333333333,3.13333333333333,0.015625,0.125696894914441,0.786913048951049,0.064063526786517,0.091606218709765,1,0
36.8402527618065,63.1597472381935,0.586065098670254,0.34846132622195,1.64628409566972,2.82932277194523,1.37659438627857,0.08478589945691,0.437091503267974,5.94444444444444,0.015625,1.02759694911191,0.838228497874711,0.084693178888541,0.084775248337174,0.963809523809524,1
53.7793269707342,46.2206730292658,1.27792140233572,0.659041936280081,2.73848941016872,2.3136511880747,0.356984783731391,0.044191307871981,0.218634822349993,4.98194444444444,0.015625,0.260146314212901,0.814747037314676,0.052326858037563,0.044085564553523,1,1
44.890887241757,55.109112758243,0.833369129515797,0.541756464909576,2.42235123181595,2.80605432745646,0.088597958220906,0.03409190958596,0.117651888341544,3.91666666666667,0.03515625,0.070522251703962,0.800326237848545,0.031630844889512,0.03404643541669,1,1
39.5074414590559,60.4925585409441,0.679972703566515,0.47418197719301,1.76487675064796,2.71979226301223,0.08529981020574,0.03991745709149,0.169959418193507,4.90909090909091,0.0546875,0.120135646952575,0.811644046447308,0.035084246018272,0.039872556213143,1,1
26.0728248760074,73.9271751239926,0.353142751147921,0.454406796403256,1.13740196092388,3.25203612572267,0.318511510287094,0.07025594354819,0.413865293865294,5.37619047619048,0.015625,0.269698659404286,0.841084568457858,0.051514365393107,0.070107334330617,1,1
42.5120388162567,57.4879611837433,0.739494634022235,0.202620584665851,1.93271148380745,2.61355714414737,0.481059565432684,0.083034349156295,0.571428571428571,4.4,0.015625,0.229823306639328,0.833134681818182,0.058343901681884,0.083031015061158,1,1
33.2894247449904,66.7105752550096,0.523716921505559,0.186415539683937,1.36529916617997,2.55511879008168,0.13087874008271,0.07981281878182,0.577106227106227,4.56666666666667,0.015625,0.129629530443865,0.842018149151615,0.054794939726279,0.079706593110027,1,1
50.8600340910799,49.1399659089201,1.03500344679416,0.841828206400319,1.59881705418968,1.54474563262749,0.474249764797604,0.040846511518393,0.166666666666667,4625,0.015625,0.216322183209467,0.862792918918919,0.044522584846456,0.040837285491582,1,1
51.5567067831251,48.4432932168749,1.06434719363793,1.2758081172722,2.15367041131168,2.02736641427806,0.381866208204694,0.04360938843282,0.191384571712441,5.55555555555556,0.03125,0.40980977050767,0.841977423067076,0.054776110502233,0.043600996434458,1,1
40.6116000870622,59.3883999129378,0.688065845780811,0.930803123883528,2.02157805732656,2.90813765091306,0.389221760893228,0.052318908518671,0.30952380952381,5.24801587301587,0.03125,0.525474509257757,0.823597947547547,0.053301603134046,0.052261669631574,1,1
23.9916669338732,76.0083330661268,0.31564521896567,1.4687983245567E-13,0.694995560664775,2.20182508368791,0.021217905394883,0.048646784279839,0.230769230769231,2.8,0.015625,0.055497042255431,0.668557285714286,0.0420975195769,0.047686949194877,1,0
38.7773006888343,61.2226993111657,0.734548698892665,1.04296190491662E-13,1.19784851516924,1.83813489960743,0.153537728235848,0.04642151761578,0.209134615384615,3.1,0.015625,0.221794911544977,0.675286848739496,0.04527827947974,0.045746514686601,1,0
65.0192159343064,34.9807840656936,1.85871236654389,5.62566527160163E-14,1.86811339025337,1.00505781522666,1.20552959002674,0.078128487500959,0.5625,8.5,0.015625,0.427949937996442,0.760145,0.073486700581636,0.078030765120215,1,0
30.7185477422973,69.2814522577027,0.443387757347163,7.23779484793558E-14,0.867238247922067,1.95593638649576,0.230247616938355,0.096085886258934,0.611111111111111,6.33333333333333,0.015625,0.658501346758588,0.757636752854123,0.088435473511324,0.096050585558099,0.947368421052632,0
40.1279205727079,59.8720794272921,0.741164392060826,0.273102306427763,1.19529188751909,1.96071928777903,0.345195130845209,0.09358053091668,0.648148148148148,6.33333333333333,0.015625,0.509278831586321,0.769412245053526,0.072882030025389,0.093536585678049,0.969122807017544,0
32.7077905376592,67.2922094623408,0.507087294828715,7.64844124769139E-14,0.685508807453137,1.5434776516207,0.267929995507834,0.092771390566467,0.683333333333333,3.13333333333333,0.015625,0.125696894914441,0.786913048951049,0.064063526786517,0.091606218709765,1,0
36.8402527618065,63.1597472381935,0.586065098670254,0.34846132622195,1.64628409566972,2.82932277194523,1.37659438627857,0.08478589945691,0.437091503267974,5.94444444444444,0.015625,1.02759694911191,0.838228497874711,0.084693178888541,0.084775248337174,0.963809523809524,1
53.7793269707342,46.2206730292658,1.27792140233572,0.659041936280081,2.73848941016872,2.3136511880747,0.356984783731391,0.044191307871981,0.218634822349993,4.98194444444444,0.015625,0.260146314212901,0.814747037314676,0.052326858037563,0.044085564553523,1,1
44.890887241757,55.109112758243,0.833369129515797,0.541756464909576,2.42235123181595,2.80605432745646,0.088597958220906,0.03409190958596,0.117651888341544,3.91666666666667,0.03515625,0.070522251703962,0.800326237848545,0.031630844889512,0.03404643541669,1,1
39.5074414590559,60.4925585409441,0.679972703566515,0.47418197719301,1.76487675064796,2.71979226301223,0.08529981020574,0.03991745709149,0.169959418193507,4.90909090909091,0.0546875,0.120135646952575,0.811644046447308,0.035084246018272,0.039872556213143,1,1
26.0728248760074,73.9271751239926,0.353142751147921,0.454406796403256,1.13740196092388,3.25203612572267,0.318511510287094,0.07025594354819,0.413865293865294,5.37619047619048,0.015625,0.269698659404286,0.841084568457858,0.051514365393107,0.070107334330617,1,1
42.5120388162567,57.4879611837433,0.739494634022235,0.202620584665851,1.93271148380745,2.61355714414737,0.481059565432684,0.083034349156295,0.571428571428571,4.4,0.015625,0.229823306639328,0.833134681818182,0.058343901681884,0.083031015061158,1,1
33.2894247449904,66.7105752550096,0.523716921505559,0.186415539683937,1.36529916617997,2.55511879008168,0.13087874008271,0.07981281878182,0.577106227106227,4.56666666666667,0.015625,0.129629530443865,0.842018149151615,0.054794939726279,0.079706593110027,1,1
50.8600340910799,49.1399659089201,1.03500344679416,0.841828206400319,1.59881705418968,1.54474563262749,0.474249764797604,0.040846511518393,0.166666666666667,4625,0.015625,0.216322183209467,0.862792918918919,0.044522584846456,0.040837285491582,1,1
51.5567067831251,48.4432932168749,1.06434719363793,1.2758081172722,2.15367041131168,2.02736641427806,0.381866208204694,0.04360938843282,0.191384571712441,5.55555555555556,0.03125,0.40980977050767,0.841977423067076,0.054776110502233,0.043600996434458,1,1
40.6116000870622,59.3883999129378,0.688065845780811,0.930803123883528,2.02157805732656,2.90813765091306,0.389221760893228,0.052318908518671,0.30952380952381,5.24801587301587,0.03125,0.525474509257757,0.823597947547547,0.053301603134046,0.052261669631574,1,1
23.9916669338732,76.0083330661268,0.31564521896567,1.4687983245567E-13,0.694995560664775,2.20182508368791,0.021217905394883,0.048646784279839,0.230769230769231,2.8,0.015625,0.055497042255431,0.668557285714286,0.0420975195769,0.047686949194877,1,0
38.7773006888343,61.2226993111657,0.734548698892665,1.04296190491662E-13,1.19784851516924,1.83813489960743,0.153537728235848,0.04642151761578,0.209134615384615,3.1,0.015625,0.221794911544977,0.675286848739496,0.04527827947974,0.045746514686601,1,0
65.0192159343064,34.9807840656936,1.85871236654389,5.62566527160163E-14,1.86811339025337,1.00505781522666,1.20552959002674,0.078128487500959,0.5625,8.5,0.015625,0.427949937996442,0.760145,0.073486700581636,0.078030765120215,1,0
30.7185477422973,69.2814522577027,0.443387757347163,7.23779484793558E-14,0.867238247922067,1.95593638649576,0.230247616938355,0.096085886258934,0.611111111111111,6.33333333333333,0.015625,0.658501346758588,0.757636752854123,0.088435473511324,0.096050585558099,0.947368421052632,0
40.1279205727079,59.8720794272921,0.741164392060826,0.273102306427763,1.19529188751909,1.96071928777903,0.345195130845209,0.09358053091668,0.648148148148148,6.33333333333333,0.015625,0.509278831586321,0.769412245053526,0.072882030025389,0.093536585678049,0.969122807017544,0
32.7077905376592,67.2922094623408,0.507087294828715,7.64844124769139E-14,0.685508807453137,1.5434776516207,0.267929995507834,0.092771390566467,0.683333333333333,3.13333333333333,0.015625,0.125696894914441,0.786913048951049,0.064063526786517,0.091606218709765,1,0
36.8402527618065,63.1597472381935,0.586065098670254,0.34846132622195,1.64628409566972,2.82932277194523,1.37659438627857,0.08478589945691,0.437091503267974,5.94444444444444,0.015625,1.02759694911191,0.838228497874711,0.084693178888541,0.084775248337174,0.963809523809524,1
53.7793269707342,46.2206730292658,1.27792140233572,0.659041936280081,2.73848941016872,2.3136511880747,0.356984783731391,0.044191307871981,0.218634822349993,4.98194444444444,0.015625,0.260146314212901,0.814747037314676,0.052326858037563,0.044085564553523,1,1
