fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
28.0552285302,71.9447714698,0.3899550719,9.81594413996915E-14,0.7803996226,0.0069327238,0.0295347735,0.0581437832,0.3076923077,4.6666666667,0.015625,0.2347308954,0.8013759286,0.033808278,0.0580940643,9.7770227188,1
48.8111529428,51.1888470572,0.9535505437,0.7780551299,1.7523674551,0.8272430783,0.3885743132,0.0521803854,0.3939393939,5.6666666667,0.03125,2.1289185883,0.8690654118,0.0659602625,0.0520427057,9.8595635314,1
46.3424646964,53.6575353036,0.8636711402,1.0461554504,2.2258821702,1.1330573791,1.1928516307,0.055058491,0.3333333333,8.4444444444,0.109375,0.9498728508,0.8682386694,0.0613411531,0.0550486353,9.8963094389,1
37.7387477893,62.2612522107,0.6061353803,1.1907705299,1.8651911636,0.4934693582,1.3538859888,0.0558762453,0.2575757576,8.375,0.140625,0.3644836879,0.8629575164,0.0559842484,0.0558260655,9.8623157517,1
26.7304118705,73.2695881295,0.3648227396,0.9003384798,1.0228180192,0.4006870783,1.0931662618,0.0635076792,0.3,5.1666666667,0.046875,0.3665380943,0.8568721931,0.0538077271,0.0634991347,9.8219187101,1
53.6872016942,46.3127983058,1.1592303566,2.47606627171961E-14,1.8086416705,2.7198361611,4.0526046313,0.0977114909,0.5384615385,4.6666666667,0.015625,0.671132866,0.8136707824,0.0816535006,0.0977113398,9.768220253,1
59.9778796195,40.0221203805,1.4986182403,9.51516247399277E-14,1.652332576,4.4973983593,3.8299409863,0.0791863239,0.3529411765,3.6,0.015625,1.1742735398,0.8562297607,0.090819013,0.078651056,9.7113436212,1
20.5320529489,79.4679470511,0.2583689866,1.5091754738597E-14,0.6352391331,0.0280582777,0.0103451271,0.0474525165,0.2222222222,2.5,0.015625,2.7122216663,0.9203544,0.0298757352,0.0466517048,9.6993641964,1
32.4898339496,67.5101660504,0.4812583919,0.0878923233,1.5494948956,0.6572315385,0.1128636149,0.0545970741,0.25,5,0.046875,5.8232366491,0.93316768,0.042439506,0.054562125,9.6478180405,1
39.0904601276,60.9095398724,0.6417789432,0.9584053352,2.0964106405,0.1923459805,0.3771389561,0.0476650651,0.2711864407,6.6666666667,0.109375,0.5100135569,0.9143647167,0.0402247295,0.0476643292,9.6541821522,1
44.7177789378,55.2822210622,0.8088998249,1.1089293332,3.2173548923,1.0987480138,4.6215526833,0.0862232337,0.3170731707,5.25,0.046875,0.2377443446,0.9297548186,0.1267421075,0.0849937257,9.6194036627,1
34.742386803,65.257613197,0.5323882548,0.5811030608,1.5236750534,4.3035677079,6.0978453641,0.1262842302,0.4642857143,5.8,0.015625,0.705752188,0.9720164369,0.1522520588,0.1249344757,9.800628412,1
44.3349802406,55.6650197594,0.7964603342,1.8216780481,3.8902061734,0.9596810782,1.3342767658,0.0633520836,0.3289473684,9.625,0.1171875,0.7192518844,0.9459811925,0.0648277162,0.0633400719,9.9322703409,1
70.9696502551,29.0303497449,2.4446708661,1.5355082834,2.4901088185,132.8542102159,145.1669260846,0.5400060446,0.3137254902,8.6666666667,0.09375,0.9151823614,1.0936624465,0.7190774761,0.5353573279,9.7905502179,1
68.7138039673,31.2861960327,2.1962978144,1.39758181387122E-14,2.0715104242,532.6700171855,773.3800191734,1.2117558822,0.8888888889,5,0.015625,0.6887558561,1.6429193561,1.5817796054,1.1343323569,9.7617368112,1
45.587572396,54.412427604,0.8378154477,0.9444122849,1.8705519072,0.2808960624,0.5503373241,0.0497188342,0.3333333333,7,0.0625,0.5104070723,0.8129769493,0.0667353099,0.0497053598,9.9309324832,1
43.6492238344,56.3507761656,0.7745984493,1.4523578001,2.4610314622,1.0928631846,1.7503409562,0.0475039123,0.2745098039,8.6666666667,0.1171875,0.6243716007,0.8305031458,0.0633688229,0.0474683293,9.9753186672,1
34.8973097387,65.1026902613,0.5360348336,0.8548674328,1.6630416705,0.3575305292,0.4058975247,0.044792843,0.2173913043,4.8,0.015625,0.8808393929,0.850950375,0.053533378,0.044787691,10.0187001903,1
47.3625406192,52.6374593808,0.8997877401,7.75344043161451E-14,1.3191055882,0.0106612429,0.0080614899,0.0377395474,0.1666666667,3.5,0.015625,1.3224903771,0.747802,0.0354357232,0.0369219863,10.025829387,1
43.3212364801,56.6787635199,0.7643292441,0.1894910223,2.1661311998,0.9436804451,0.3760351998,0.0566717205,0.3461538462,4.5,0.015625,2.5095534826,0.7668174444,0.0508968664,0.0566589719,9.9673643539,1
44.1928006779,55.8071993221,0.7918835063,0.5314188776,3.2084568528,1.4977756225,0.7263022552,0.0660059248,0.375,8.1666666667,0.0859375,2.0621932698,0.766043828,0.0571105552,0.0659408689,9.9567632233,1
43.5720283167,56.4279716833,0.7721707341,0.8466695043,2.3228542103,1.162595783,1.0953172279,0.0541527214,0.2428571429,6.4545454545,0.0703125,1.061423808,0.7331004584,0.0560472023,0.0540964635,9.9612791956,1
29.9577987787,70.0422012213,0.4277106981,1.4264840071,1.1565732973,0.4245161232,1.1077657509,0.0471341646,0.2619047619,6.0714285714,0.046875,0.3832183138,0.6928628236,0.0482125664,0.0471106658,9.9488346491,1
24.665377645,75.334622355,0.3274109151,0.5947140388,0.8166817677,0.1077884249,0.2663136121,0.0515290479,0.3571428571,5.375,0.015625,0.4047424539,0.6723232101,0.0422247899,0.0514631953,10.1901732493,1
45.1801205079,54.8198794921,0.8241557794,0.8531749726,1.7217029347,0.1833402623,0.1539010223,0.0457009297,0.25,5.8,0.015625,1.1912868387,0.7889921783,0.0658258541,0.0452635652,9.8006001039,1
47.9743178887,52.0256821113,0.9221276097,1.1847009931,2.4892435881,0.6596987042,0.7948848361,0.0415034895,0.203125,6.5,0.0625,0.8299299146,0.8017921103,0.052228326,0.0413349836,9.8080380408,1
51.2799003099,48.7200996901,1.0525409561,1.2306378941,2.22680976,0.8996454179,1.4964395266,0.0381569616,0.1447368421,5.9230769231,0.015625,0.6011906274,0.8023320539,0.0583052785,0.0381431112,9.744799917,1
30.1391877815,69.8608122185,0.431417655,2.3160246655766E-14,0.8588548883,0.764753764,0.2400877223,0.1208973658,0.8333333333,7,0.015625,3.1853097557,0.8261105759,0.0838380324,0.1208693117,9.904405288,3
27.8543901066,72.1456098934,0.3860857251,0.1961401941,1.3283759291,3.1025664638,0.2086775378,0.0720094627,0.5151515152,6.8,0.015625,14.8677547972,0.7506041719,0.0714587004,0.0718536145,9.9361663378,3
32.9587885686,67.0412114314,0.4916198241,0.2618591722,2.2427141197,1.0845895896,1.5779735835,0.07141512,0.4482758621,7.375,0.109375,0.6873306378,0.7382552764,0.0698956516,0.0713194628,9.9540579717,3
26.4083433765,73.5916566235,0.3588496929,0.2121204884,1.1968742256,0.6818324236,0.5257097035,0.07403583,0.4230769231,6.75,0.1015625,1.2969751539,0.7287859061,0.0698071764,0.0733511055,9.9593374673,3
31.41982296,68.58017704,0.4581473002,7.90304538965424E-14,0.6659833417,0.0074683582,0.0158453907,0.0483425279,0.2142857143,5,0.0625,0.4713268578,0.8198292,0.032276392,0.0478764454,9.9434177236,3
32.9983379515,67.0016620485,0.4925002894,0.3276655892,1.5372332117,0.9326792236,0.2418642744,0.049495144,0.2333333333,4.4285714286,0.015625,3.8562091315,0.8165696452,0.0391096199,0.0494924032,9.9514257466,3
32.5403118802,67.4596881198,0.4823667702,0.656853881,1.5666827519,0.1345502587,0.1694012542,0.0508091858,0.256097561,4.3684210526,0.015625,0.7942695545,0.7969114578,0.0372499489,0.0508002517,9.9204454832,3
46.9597716391,53.0402283609,0.8853614151,0.8442868837,2.0984709238,0.2437485202,0.5930255839,0.0541400319,0.3125,5.7857142857,0.0625,0.4110253028,0.8020199859,0.0461975951,0.0541400319,9.8609328411,3
50.6306967435,49.3693032565,1.0255501578,0.739956283,2.2733335158,5.1910833734,6.5938030251,0.0669454482,0.5217391304,8,0.015625,0.7872669768,0.8090539924,0.0854930177,0.0667763192,9.8752771863,3
32.5647117895,67.4352882105,0.4829031306,0.7446546879,1.5688372198,1.3232080204,0.971290702,0.0541615349,0.2413793103,4.2857142857,0.015625,1.3623192497,0.7155486784,0.0638834986,0.0541186349,9.9272537124,3
30.8265671663,69.1734328337,0.4456417139,2.00006267582057E-14,1.0705442411,0.1556577466,0.1747698603,0.0733456053,0.2307692308,4.6666666667,0.0234375,0.8906441097,0.8437413959,0.0727769576,0.0733062001,10.0042263512,1
37.9458722997,62.0541277003,0.6114963453,0.1219575464,2.1798236065,2.5006164736,0.8168475863,0.0699157909,0.380952381,7.3333333333,0.09375,3.0613011723,0.837366252,0.0799151179,0.0693432883,9.9518886195,1
60.2316768464,39.7683231536,1.5145641574,1.0238311975694E-14,1.4181472947,0.240080913,0.4945367472,0.0681111717,0.7142857143,8,0.015625,0.485466276,0.82620975,0.0953908505,0.063531132,9.9056409554,1
21.3159314575,78.6840685425,0.2709053034,0.4664830295,0.8138042639,4.0288558102,3.7264021643,0.155123721,0.28,5.2,0.046875,1.0811650575,0.856296158,0.1637776953,0.1512013638,9.9501647874,1
5.4652242269,94.5347757731,0.057811786,0.4014732519,0.2038166561,0.0956167646,0.2451668536,0.0519015989,0.2857142857,5.8,0.0859375,0.3900069001,0.8886557766,0.0392753121,0.0516724242,9.9427083021,1
26.6770190798,73.3229809202,0.3638288944,0.2380584655,1.3919085506,0.1634164039,0.1018754928,0.0549815716,0.2380952381,5.5,0.0859375,1.6040796418,0.8785912273,0.0376415623,0.0549009532,9.9235681987,1
16.3720588479,83.6279411521,0.1957725925,0.3269510199,0.8574682265,5.4137847611,3.9712109609,0.1432123328,0.2,4.3333333333,0.015625,1.3632579116,0.8451799166,0.12789596,0.1431237961,9.9058027338,1
31.6936421927,68.3063578073,0.4639925654,1.73655905381477E-14,1.1346317775,109.8766987176,187.9884611044,0.6948299534,0.3333333333,4.3333333333,0.015625,0.5844863992,0.8117259371,0.6038284376,0.6773282807,9.8895302393,1
