fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
43.4044318934,56.5955681066,0.7669228059,1.7384441999,2.9628622461,0.8243523566,1.7198395028,0.0684818299,0.4885496183,11,0.15625,0.4793193523,0.876439258,0.0738973423,0.0684746394,9.7779315346,1
32.1740808463,67.8259191537,0.474362622,1.8665453898,2.3060485333,0.5800376959,2.1923319007,0.0741814,0.4452554745,9.2,0.109375,0.2645756766,0.8570069261,0.0771769992,0.0741710209,9.7903406366,1
49.8695898859,50.1304101141,0.9947971655,1.3038676639,3.9055756106,2.0618633658,2.5713868963,0.085027307,0.5298507463,9,0.0390625,0.8018487489,0.8632441044,0.1002185834,0.0850252111,9.7938141153,1
58.1826386983,41.8173613017,1.3913512686,1.6992740392,3.5058865002,2.4696553745,4.0574507655,0.0760109059,0.5281690141,14.3,0.109375,0.6086716801,0.8138862134,0.1170385091,0.0760053925,9.7847834366,1
43.6756668033,56.3243331967,0.7754315821,2.160412316,2.125240216,1.4372964462,5.3067733592,0.0692012815,0.5174825175,18,0.25,0.2708418749,0.8271038252,0.1163909848,0.0691961933,9.7833575974,1
57.7929657196,42.2070342804,1.3692733144,1.9178761971,3.5895712662,2.8533764819,4.5714446827,0.0953401699,0.552,15.75,0.1953125,0.6241739056,0.9454994751,0.1263964922,0.0953391488,9.7993187408,1
57.3002010402,42.6997989598,1.341931401,1.0507701539,4.180290706,3.423118766,2.1424774088,0.1028903532,0.593220339,13.2222222222,0.109375,1.5977385581,0.9773818619,0.1140031285,0.1028900391,9.7909494054,1
45.9133056273,54.0866943727,0.8488835593,1.2245320988,3.5133649469,1.7526906876,1.6461399149,0.0853141999,0.512605042,12,0.203125,1.0647276527,0.9695767168,0.0901548707,0.08531271,9.7754615686,1
43.9470319538,56.0529680462,0.7840268497,1.6238992316,2.9563570773,1.2568340292,2.4772457731,0.0790761329,0.472,14,0.2421875,0.5073513669,0.9469862229,0.0901701466,0.0790670272,9.7630512039,1
54.6484568764,45.3515431236,1.2049966355,1.4647974953,3.7649690743,2.3608624091,2.5188964419,0.0891918742,0.5354330709,14.2222222222,0.2265625,0.9372606074,0.9221266665,0.1060432281,0.0891883984,9.7561645316,1
54.2141852486,45.7858147514,1.1840825711,1.3712352253,3.9582450645,2.3733571977,1.9085310179,0.0913050445,0.5433070866,16,0.234375,1.2435518079,0.9251808344,0.1016660762,0.0912927007,9.779465375,1
49.451621247,50.548378753,0.9783028154,2.1224108505,2.7186034481,0.9213825292,2.9094361705,0.0659847527,0.4518518519,12.3636363636,0.15625,0.3166876588,0.8714010358,0.0894118156,0.0659843785,9.7761272291,1
40.1065143666,59.8934856334,0.6696306609,2.154250452,1.5712192845,0.4045093928,3.6030600124,0.0560443234,0.4253731343,12.2727272727,0.125,0.1122682918,0.8815067795,0.0890578367,0.0560427313,9.7480816348,1
23.9744862765,76.0255137235,0.3153479023,1.6937282963,1.6852888495,0.1559991724,0.8058796512,0.0624003081,0.4651162791,8.6666666667,0.1171875,0.1935762644,0.9256923077,0.048399796,0.0623894732,9.7397126593,1
35.7923163942,64.2076836058,0.557446,2.4368957438,1.9895508075,0.3396206134,1.7285198361,0.0650478593,0.4580152672,12,0.171875,0.1964805994,0.9024804164,0.0673802916,0.0650471426,9.7392837658,1
33.2372755454,66.7627244546,0.4978418094,2.4019785912,1.5634685165,0.1826334808,1.3485974473,0.0594794555,0.446969697,8.8666666667,0.125,0.1354247564,0.8933640223,0.0604784519,0.0594790213,9.7419090181,1
43.4629084599,56.5370915401,0.768750342,1.9010925459,2.7989557399,0.6344383248,0.9371619255,0.0555389517,0.4135338346,7.8823529412,0.109375,0.6769783401,0.8985177856,0.0595991954,0.0555348291,9.7415874602,1
64.2153600639,35.7846399361,1.7944950733,1.3566698866,4.0706228456,3.9953136189,1.9031381735,0.0682857972,0.4402985075,15,0.171875,2.0993292418,0.8902159034,0.1082833122,0.0682710746,9.7402812888,1
66.0885058479,33.9114941521,1.9488526678,1.5659168159,4.0674168086,4.3497253732,2.1162898832,0.0671905937,0.4452554745,17.25,0.3046875,2.0553542346,0.8669565315,0.1152015285,0.0671879349,9.7442962549,1
56.071593024,43.928406976,1.2764312864,2.1259616209,2.8493130776,3.0931188832,3.6161473816,0.063293008,0.3823529412,13.7,0.140625,0.8553630582,0.8726848258,0.1207451423,0.0632914704,9.7530952252,1
51.0679207602,48.9320792398,1.0436491061,1.9722639507,3.0441261585,3.2264217637,4.4330461516,0.0855259763,0.4318181818,14.7777777778,0.21875,0.7278114537,0.8810809112,0.1293863525,0.0855238572,9.7525212876,1
54.8036802815,45.1963197185,1.2125695327,1.7081980681,3.5039460593,3.5521489973,5.3057754306,0.1021234293,0.4772727273,13.3,0.1171875,0.6694872491,0.8854919766,0.1414267512,0.1021200292,9.7493318972,1
60.5540102033,39.4459897967,1.5351119471,1.8957341076,3.3748876999,2.3244438418,3.7059167387,0.0855568515,0.4850746269,9.6428571429,0.1015625,0.6272250581,0.8928770005,0.1186780686,0.0855556797,9.7448109927,1
43.714949058,56.285050942,0.7766706848,1.6461245365,2.8233559007,0.3240183316,0.5230038973,0.053746246,0.3984962406,6.7,0.0703125,0.6195333022,0.8936219144,0.046745672,0.0537460356,9.7393249999,1
51.2562774445,48.7437225555,1.051546225,1.5094187846,3.7213856744,0.7338735894,0.7280457195,0.0625042217,0.3076923077,7.2777777778,0.1171875,1.008004813,0.9126544241,0.0619120877,0.0625040323,9.7379047224,1
58.9982037144,41.0017962856,1.4389175368,1.2409648568,4.1237208457,5.0205041959,2.8009974887,0.1124282284,0.3684210526,9.5714285714,0.109375,1.792398678,0.9049557648,0.1396782977,0.1124261919,9.7584175112,1
57.6848925429,42.3151074571,1.3632221684,1.3999547358,3.9037167918,4.2135592239,3.1394283334,0.1040122719,0.3851851852,10.4615384615,0.125,1.3421421917,0.8873101053,0.1361969784,0.1040113223,9.7629995982,1
44.1110637294,55.8889362706,0.7892628966,2.3699140144,2.2986801036,0.3927502107,1.0574870537,0.0429413951,0.3208955224,6.1363636364,0.0390625,0.3713995451,0.8810839183,0.0565089095,0.0429403575,9.7403286094,1
45.6640097814,54.3359902186,0.8404008024,1.9426422331,2.5534250806,0.2500358823,0.4609108654,0.0464071471,0.3529411765,7.2105263158,0.1015625,0.5424820743,0.8747276949,0.0436565379,0.0464056908,9.7343730886,1
52.9409176102,47.0590823898,1.1249883109,1.9388378181,3.172853914,0.9251495104,1.8364639778,0.0609329836,0.4028776978,12.7272727273,0.21875,0.5037667613,0.8524186454,0.0773121472,0.0609295434,9.7579175059,1
52.0476897069,47.9523102931,1.0854052576,2.0195857446,2.8942533907,1.2587109568,2.3564559833,0.0626167859,0.4068965517,13.2727272727,0.203125,0.5341542408,0.8101155529,0.0870623056,0.0626113167,9.7686655368,1
51.9679032094,48.0320967906,1.0819411744,2.4666931151,2.2401283792,0.8116691358,2.0885225288,0.0574359974,0.4265734266,10.2857142857,0.140625,0.3886331723,0.8319323636,0.0761612751,0.0574317401,9.7455445373,1
40.5387060772,59.4612939228,0.6817662954,2.0675836879,2.2459022296,0.2723872101,0.9426334475,0.0524599151,0.381294964,7.7777777778,0.0625,0.2889640834,0.8512422149,0.0534020268,0.0524594711,9.735813792,1
64.8414498101,35.1585501899,1.8442583514,1.4748520005,3.826771608,15.7228610938,13.6025305918,0.1001825748,0.4156626506,20.875,0.1328125,1.15587765,0.685067725,0.2394430826,0.1001783111,10.2805540877,1
60.8920007998,39.1079992002,1.5570216336,1.1366855196,4.3497661026,10.3952060693,3.7412378843,0.0938444111,0.3837837838,23.25,0.40625,2.7785472057,0.5949145894,0.1782617169,0.093844119,10.0481400035,1
53.6763827121,46.3236172879,1.1587260636,1.6665598631,3.562315469,5.8688867271,6.3999845177,0.0887980012,0.4444444444,15.6363636364,0.1875,0.9170157695,0.6568873596,0.1670616688,0.0887970787,9.8034906336,1
67.8103560624,32.1896439376,2.1065891935,2.1411614968,3.7237603485,8.896502768,10.82395558,0.1052562386,0.525974026,19.375,0.1484375,0.8219271321,0.7358314951,0.2057870849,0.1052498566,9.8031454456,1
