fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
41.590268246,58.409731754,0.7120434728,1.3898221235,3.0921131326,1.6718491463,1.9655282675,0.0733208001,0.4785276074,10.9333333333,0.125,0.850585145,0.7034709545,0.0924288249,0.0733060147,9.6747059756,1
45.0235669681,54.9764330319,0.8189612255,1.5259114464,2.987341727,1.6442813329,2.859255608,0.0679428532,0.4251497006,9.8823529412,0.0703125,0.5750732212,0.6948949471,0.1007013963,0.0679329928,9.6839167422,1
45.3352464317,54.6647535683,0.8293323114,1.9182165398,2.8640416999,1.1437845495,2.7335312549,0.0558998418,0.3352601156,11.6,0.125,0.4184274635,0.6607266503,0.0919546382,0.0558998131,9.6811813016,1
60.2348399249,39.7651600751,1.5147641758,2.1409098083,3.358680686,1.2429276351,2.3856915681,0.0539544735,0.2816091954,11.6666666667,0.1796875,0.5209925926,0.670352213,0.0952528552,0.0539445554,9.6660829516,1
54.1194526379,45.8805473621,1.1795729508,1.7581448141,3.7082621598,1.9341234567,2.414201379,0.0650225844,0.2760736196,12.6153846154,0.1328125,0.8011442101,0.7048054647,0.1043367755,0.0650088974,9.6548478378,1
51.9841719958,48.0158280042,1.0826465804,1.2803033749,3.6933402469,2.066620863,1.9125653598,0.0598660843,0.3048780488,15,0.203125,1.0805491443,0.6845598421,0.0961488565,0.0598660533,9.6543069227,1
51.5151152007,48.4848847993,1.0624984552,1.1436598033,3.7257838756,1.5923425777,1.1424533978,0.0531300536,0.3511904762,11.2666666667,0.15625,1.3937921501,0.6795882426,0.0806956222,0.0531200906,9.6531913785,1
44.1267407773,55.8732592227,0.7897649321,1.1906221249,3.390658111,1.5422592118,1.3994982566,0.0652191119,0.3832335329,11.2,0.125,1.1020086695,0.6786501874,0.0834779207,0.0652181223,9.6694432095,1
47.4640038955,52.5359961045,0.9034568185,1.0559886988,3.6535020994,2.4240013836,2.5126428307,0.0803077123,0.4670658683,12.9230769231,0.171875,0.9647218276,0.691386563,0.1060005644,0.080281691,9.6783848078,1
59.2198521564,40.7801478436,1.4521735523,1.4955038577,4.1665204006,6.4110684172,4.6315408469,0.0882364829,0.54375,14.6363636364,0.078125,1.3842193406,0.7137798697,0.1524309871,0.0882353983,9.6926270405,1
62.5091884541,37.4908115459,1.667320228,1.8105816499,3.7477622445,10.220540376,8.1427970871,0.0799089861,0.4777070064,26.3333333333,0.328125,1.2551633384,0.7406640023,0.1905761808,0.0799089832,9.6893750443,1
57.2937184953,42.7062815047,1.3415759105,2.032854567,2.933925393,5.6253765678,8.8564374253,0.0700051996,0.4625,20.125,0.2109375,0.6351737496,0.73158246,0.1689780967,0.0700051822,9.6622776007,1
51.4931289552,48.5068710448,1.0615636063,1.6677802628,3.548611982,3.634765856,4.2817188242,0.0779034259,0.5337423313,14.9090909091,0.1640625,0.848903444,0.7077183309,0.1321421618,0.0778831075,9.6651549826,1
62.8765931192,37.1234068808,1.6937182873,1.4615420628,3.8658266572,8.5926913785,5.739468548,0.102975108,0.56875,20.125,0.2734375,1.4971231755,0.7396062755,0.1834367829,0.1029741236,9.6608924233,1
