fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
39.6702428841,60.3297571159,0.6575568141,0.3852947099,2.8988869488,0.214654705,0.1148659299,0.0394118116,0.1489361702,3.6923076923,0.015625,1.8687412808,0.77249625,0.0318941338,0.0394104093,9.8319975301,1
36.6088312835,63.3911687165,0.5775068046,1.4521142087,3.242780672,0.3748554258,0.2707522379,0.0451894765,0.1931818182,5.2352941176,0.0625,1.3844961307,0.7691714045,0.0360926359,0.0451769159,9.8101099574,1
43.0205757485,56.9794242515,0.7550194884,1.674117558,3.3281238071,0.2309255959,0.2403189428,0.0407581087,0.1495327103,5.1428571429,0.0625,0.9609129985,0.7672515,0.0328143136,0.0407539226,9.781018197,1
32.6527696777,67.3472303223,0.4848420569,2.1783025673,2.4449559399,0.1211911808,0.2969800894,0.0390809776,0.1276595745,3.3928571429,0.015625,0.4080784709,0.7626993053,0.0296560191,0.0390753206,9.7772383694,1
40.6752504323,59.3247495677,0.6856371199,0.4321259989,2.0496110089,0.446084422,0.3863204285,0.0542023215,0.25,3.6818181818,0.015625,1.1547005778,0.7641874514,0.0407573023,0.0542009138,9.7993530043,1
46.0089941211,53.9910058789,0.8521603436,0.9383817046,4.3891528319,0.5370315325,0.3706944718,0.0509059555,0.2584269663,5.2941176471,0.0625,1.4487174031,0.7712795063,0.0407521458,0.0509011112,9.8265052815,1
42.1186324937,57.8813675063,0.7276716897,1.5868536723,2.8138046888,0.1392935627,0.252063217,0.0402536076,0.1818181818,4.6923076923,0.046875,0.552613604,0.7581033279,0.0318420375,0.0402368254,9.7919667357,1
42.0184834241,57.9815165759,0.724687554,1.1734783918,2.1611661845,0.0763450769,0.1191831235,0.0398475352,0.1761006289,4.1025641026,0.015625,0.6405695253,0.7509132562,0.0279986041,0.0398455962,9.7612177605,1
46.370249444,53.629750556,0.8646366795,1.2560861316,2.5176628539,0.0751779004,0.0978165326,0.0383797692,0.1513157895,3.5581395349,0.015625,0.7685602672,0.7514641176,0.026425434,0.0383796315,9.7645087857,1
29.292011269,70.707988731,0.4142673522,1.0836587899,1.7523193046,0.0440930088,0.1399409851,0.0420398136,0.178807947,4,0.046875,0.3150828814,0.7538379211,0.0274499142,0.0420396862,9.7662661596,1
25.4336769866,74.5663230134,0.3410879866,1.3986335947,1.8182826307,0.0718029126,0.2650730356,0.0479206238,0.2413793103,4.5,0.046875,0.270879731,0.7557770598,0.0316261889,0.0479189198,9.7874418608,1
33.4834114686,66.5165885314,0.5033843769,0.9387578668,1.5826575949,0.1424672202,0.1801910949,0.0508906555,0.25,5.7,0.0625,0.7906451773,0.7629186491,0.0338141968,0.0508906555,9.8453348712,1
23.9667134289,76.0332865711,0.3152134349,0.7558974892,1.4794623318,0.2182779125,0.4264106857,0.0438425881,0.1666666667,5.0833333333,0.046875,0.5118959722,0.7538509731,0.0350158312,0.0438232465,9.8726112735,1
24.2050818384,75.7949181616,0.3193496665,1.9005681792,2.0718927986,0.2378209377,0.6671764569,0.0561327384,0.311827957,5.5294117647,0.03125,0.3564588277,0.7599727945,0.0445880699,0.0561304752,9.860503428,1
31.3524586818,68.6475413182,0.4567164108,1.0701435291,1.3155965232,0.3083816955,0.6629568207,0.0601724442,0.3846153846,6.0769230769,0.09375,0.465161057,0.7793966971,0.0458342185,0.0601510979,9.8315779927,1
