fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
35.9890532379,64.0109467621,0.5622327908,1.5926444477,2.533270768,0.1448603943,0.391208822,0.0385035256,0.1134751773,7.4736842105,0.125,0.370289181,0.8470526776,0.0360222568,0.0385029377,9.7868005178,1
41.8885534062,58.1114465938,0.7208313656,1.698643656,2.6953619647,0.1212243549,0.2719501456,0.0339330116,0.1304347826,5.7916666667,0.09375,0.4457594779,0.8638848921,0.0310798595,0.0339323152,9.7837562665,1
47.7304953553,52.2695046447,0.9131614252,1.715422147,3.3545882594,0.3312014845,0.5379277744,0.0387114928,0.1884057971,6.619047619,0.109375,0.6156987987,0.8610228932,0.0451761359,0.038711425,9.7808157025,1
44.5723364211,55.4276635789,0.8041532611,1.5621008813,3.2402378165,0.2910488879,0.5113959529,0.0410664962,0.1928571429,7.05,0.109375,0.5691263028,0.8459729231,0.0445488755,0.0410625204,9.773791462,1
38.3849864766,61.6150135234,0.6229810606,1.6430007089,2.6494568919,0.1827454766,0.3584854294,0.0417817458,0.2,6.7142857143,0.109375,0.509771002,0.8467375887,0.0369844843,0.0417815016,9.7704245487,1
38.0908596948,61.9091403052,0.6152703705,1.932214002,2.33209778,0.1525118095,0.3431115173,0.0387019602,0.1654676259,6.3636363636,0.0859375,0.4444963277,0.8577857143,0.0349731214,0.0387008904,9.7725178576,1
57.6033351213,42.3966648787,1.358676096,1.9749273462,3.3341377112,0.5477574604,0.8721092444,0.0361085049,0.1764705882,7.6111111111,0.09375,0.6280835388,0.853152307,0.0570285353,0.0361075573,9.7628303897,1
63.0049444476,36.9950555524,1.7030639232,1.802334989,3.8962487814,6.1778060218,4.0572761278,0.0792729934,0.4538461538,18.7142857143,0.25,1.5226486508,0.8533983227,0.147360889,0.0792061003,9.7370225555,1
62.0748728971,37.9251271029,1.6367742876,1.9780953758,3.9017713914,8.3316937112,6.9433539861,0.0979344215,0.5967741935,20.8333333333,0.109375,1.1999523181,0.8409965332,0.1753522659,0.0979197774,9.7609170541,1
59.0580146097,40.9419853903,1.4424804769,2.4092641357,1.976153037,10.5385439729,29.0635781733,0.09850658,0.5833333333,30.25,0.4375,0.3626031148,0.9725678671,0.2738487577,0.0984553946,9.7859382442,1
58.7579596565,41.2420403435,1.4247102997,2.2064809896,2.5217561132,16.3060833663,31.0626174869,0.1384277788,0.4921875,25.8,0.25,0.5249423482,0.9667419327,0.3017854713,0.13842669,9.7818536435,1
59.3919578649,40.6080421351,1.4625663968,1.8682242761,3.9935372596,12.2234666118,10.5494960638,0.1397400352,0.4812030075,22.3333333333,0.0234375,1.1586777736,0.8322286178,0.2165423344,0.1397201893,9.7939996106,1
69.1971460321,30.8028539679,2.2464524263,1.9043751841,3.696721912,16.0768655827,19.0560080209,0.1610847617,0.6475409836,17.5714285714,0.0859375,0.8436638757,0.9199109114,0.2829475606,0.1610833232,9.7913127925,1
68.5220713144,31.4779286856,2.1768291046,1.9447119327,3.5917459749,24.4335573698,23.0526503871,0.180773054,0.7033898305,19.8333333333,0.0234375,1.0599023088,1.0120374668,0.3191426052,0.1807129547,9.7779259924,1
64.3674058387,35.6325941613,1.806419301,2.0673770734,3.0436221409,13.7010653179,16.578282707,0.1301025384,0.6101694915,19.8333333333,0.015625,0.8264465964,1.0216650756,0.2458404244,0.1299808447,9.7688163998,1
67.4843690597,32.5156309403,2.075443936,1.7078398502,3.4739619202,9.9283990412,10.6150667109,0.1307658552,0.5213675214,16.8571428571,0.15625,0.9353119779,1.0251961829,0.2105724446,0.1307302666,9.7710549454,1
67.9868625965,32.0131374035,2.1237175769,1.9022808199,3.6653498368,6.817015398,7.4628412543,0.1159563436,0.408,7.4117647059,0.0625,0.913461129,0.9671528831,0.1816136557,0.1158461938,9.7844671872,1
51.7204101012,48.2795898988,1.0712686294,1.5920899208,3.4961152014,0.6617483918,0.8497636105,0.0495295657,0.2824427481,6.9473684211,0.1015625,0.7787440926,0.9097353214,0.0578161761,0.0495295657,9.7972557829,1
43.7586694727,56.2413305273,0.7780518182,1.9529585422,2.8212198921,1.0504187784,3.3205326348,0.0820010797,0.3650793651,9.7692307692,0.1328125,0.3163404471,0.9306591665,0.099065058,0.0819957754,9.7995129442,1
