fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
54.4963938462,45.5036061538,1.1976280223,1.5296258335,3.9534991995,3.116583386,2.8857481496,0.0893362784,0.5496183206,16.5,0.234375,1.07999147,0.8762109849,0.1162388677,0.0893346803,9.7435294607,1
48.8333366725,51.1666633275,0.9543975217,1.6958707896,3.2447268283,1.8053128848,2.6488222806,0.0714287548,0.4748201439,17.5,0.2890625,0.6815530427,0.8405229102,0.0993937497,0.0714206026,9.7443754665,1
46.3691762151,53.6308237849,0.8645993655,1.8575262962,3.1525118892,0.9041409847,1.3779833534,0.0594328003,0.4680851064,11.8333333333,0.203125,0.6561334594,0.8419151174,0.0696885424,0.0594200029,9.7426429775,1
44.9611688759,55.0388311241,0.8168990503,1.5163087492,3.0520896622,1.1794981279,1.6010660001,0.0617769753,0.4295774648,14.3,0.2421875,0.7366955065,0.8388620435,0.0757145788,0.0617609176,9.7466700384,1
46.8418721116,53.1581278884,0.8811798679,1.3912916571,3.323243308,1.0917644025,1.429119261,0.059409685,0.3767123288,13.3636363636,0.21875,0.7639421232,0.8153025438,0.0739418941,0.0594096456,9.7537421606,1
45.3310724402,54.6689275598,0.8291926413,1.663460526,3.0969186579,0.7973264047,1.0546443575,0.0587849416,0.3888888889,11.1538461538,0.1796875,0.7560144792,0.8220394833,0.066058676,0.0587790347,9.7646547593,1
51.0378290535,48.9621709465,1.0423930979,1.823459373,3.3783378847,2.648784038,2.7624506592,0.0798745304,0.5071428571,10.8461538462,0.1640625,0.9588529769,0.8484676494,0.1080052366,0.0798742181,9.7666966826,1
49.1430883639,50.8569116361,0.9663010746,1.8863323401,3.1667389381,2.791424955,3.3234393728,0.0812288954,0.5563380282,14.3,0.203125,0.8399205287,0.8468668938,0.1136986244,0.0812288954,9.7521088662,1
42.7314132834,57.2685867166,0.7461579853,1.7258507975,2.9598269114,0.8008223256,1.3525010262,0.060439352,0.4265734266,13.0909090909,0.2109375,0.5921047822,0.838629879,0.0697671168,0.0604380166,9.7431303333,1
53.3729637201,46.6270362799,1.1446784522,1.3237493809,3.8028189523,1.8277150447,1.4548343497,0.0752369786,0.4357142857,11.75,0.15625,1.2563045718,0.8452283935,0.0893546414,0.075236394,9.742994302,1
51.4514521115,48.5485478885,1.0597938424,1.6717176285,3.4641622364,2.8223015323,3.8606263374,0.0797652701,0.524137931,16.2222222222,0.203125,0.7310475777,0.7932998485,0.1200322229,0.0797492511,9.740316845,1
45.2434249517,54.7565750483,0.8262646981,1.532431245,3.2803977133,2.4340792916,2.2714607492,0.0705821819,0.5850340136,16.4444444444,0.234375,1.0715920548,0.7669718754,0.1013396248,0.0705802334,9.7450562458,1
71.8303702926,28.1696297074,2.5499224178,2.4169330306,3.2073830466,15.6871805788,17.4582071667,0.202338385,0.5925925926,17,0.234375,0.8985562165,0.8728738,0.3051803203,0.2023331597,9.7522031261,1
69.9931391448,30.0068608552,2.3325711904,2.4477277818,3.0622294211,13.6836372196,16.97975764,0.2026950541,0.552238806,13.5,0.1953125,0.8058794189,0.8960468857,0.2973999003,0.202668456,9.7574212643,1
59.6303046422,40.3696953578,1.4771056386,2.3857301988,3.0426007234,5.174533684,5.6787974593,0.0946097277,0.524822695,12.9090909091,0.1953125,0.9112023665,0.8537280035,0.1487722878,0.0945968608,9.76914555,1
58.8586798297,41.1413201703,1.4306463571,2.4987568477,2.6843486406,4.2264344198,6.1504451248,0.088882419,0.4265734266,11.0769230769,0.1484375,0.6871753725,0.8484711998,0.1458604731,0.0888724875,9.7792411966,1
40.0065622688,59.9934377312,0.6668489719,1.2931432896,3.1398921097,1.2988669512,1.4474553829,0.0667151504,0.3469387755,9.8666666667,0.125,0.8973450695,0.8025180247,0.0771730173,0.0667101559,9.7872208575,1
46.2369383894,53.7630616106,0.8600131206,2.293711707,2.3236203718,2.4149058934,7.1540930119,0.0910511267,0.3768115942,17.375,0.1953125,0.3375558424,0.8536769856,0.1482050213,0.0910504058,9.7818225852,1
57.1595875796,42.8404124204,1.3342445684,1.9629781413,3.5207243258,7.5028454507,9.7866082004,0.1377217263,0.5042016807,20,0.265625,0.7666441015,0.9573803958,0.1957635658,0.1377209676,9.7831171828,1
61.8864479746,38.1135520254,1.6237386621,1.6118911324,3.915540297,12.1789956841,9.8517031103,0.1374466573,0.632,18,0.015625,1.2362325121,0.9212330832,0.2097574672,0.1374343407,9.7819951295,1
65.5767984494,34.4232015506,1.9050174155,1.5806832022,3.7611158767,12.8798568343,6.8745468322,0.1088807173,0.6382978723,28.4,0.34375,1.8735572175,0.8415724311,0.1972812518,0.1088806876,9.7627993496,1
61.634733766,38.365266234,1.6065243335,1.631322591,3.7752638218,13.8383534882,8.58621669,0.1139370358,0.6597222222,29,0.375,1.6116939495,0.830045655,0.2103586478,0.1139205934,9.7518243285,1
59.1763767806,40.8236232194,1.4495620945,1.868536048,3.2889802331,10.8820054821,11.6327037185,0.096099883,0.5734265734,28.8,0.1953125,0.935466573,0.8202376031,0.207271406,0.0960504342,9.7560567203,1
65.9307268514,34.0692731486,1.9351961682,2.48738036,2.7158985579,8.7562120571,16.0882265589,0.0861816937,0.5467625899,28,0.390625,0.5442621053,0.8097057841,0.2268934485,0.0861735765,9.7602418314,1
55.8132138356,44.1867861644,1.2631200112,2.5992622696,2.6252421144,6.399759077,14.6925684205,0.0925564752,0.5540540541,21.2857142857,0.203125,0.4355779666,0.7456127238,0.2158582448,0.092509387,9.7605178749,1
45.9066012539,54.0933987461,0.8486544073,1.1426384429,3.6274934509,5.152713425,5.2794959987,0.0887724094,0.5506329114,26.5,0.421875,0.9759858567,0.6925358799,0.1471906161,0.0887666333,9.765567069,1
52.2055095019,47.7944904981,1.0922913699,1.4853753422,3.6764872387,5.3024448214,4.7575350193,0.083666907,0.5263157895,21.8571428571,0.3203125,1.1145361621,0.7503703748,0.142034422,0.083652448,9.7665603916,1
45.8066198102,54.1933801898,0.8452438222,2.035049837,2.6674554996,2.0702950699,4.5988209289,0.0668790421,0.4142857143,10.8461538462,0.03125,0.4501795356,0.8353932064,0.1099622369,0.066877173,9.7676903763,1
37.1964100059,62.8035899941,0.5922656652,1.8921368941,2.5619143365,0.5006302531,1.1121315781,0.0632718238,0.4328358209,9.6428571429,0.1015625,0.4501537974,0.8778881712,0.0615232111,0.0632696673,9.7701505942,1
45.0864013102,54.9135986898,0.8210425539,1.963923938,3.0921261218,1.0630775475,1.9353000672,0.0651436988,0.4961832061,13.2,0.21875,0.5493088982,0.8718183279,0.0815803741,0.0651278269,9.773136124,1
47.7133961463,52.2866038537,0.9125357669,1.9398256842,3.0456899939,1.6241551762,2.8573477223,0.0695511642,0.5196850394,14.2222222222,0.1640625,0.5684135548,0.9031967361,0.0965140509,0.0695495596,9.7765891384,1
40.5352867088,59.4647132912,0.6816695897,1.3500247119,3.1957314432,1.1922007154,1.6332033419,0.0778372113,0.576,14,0.21875,0.7299769017,0.9446763542,0.0775423805,0.0778343599,9.7766293647,1
