fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
57.0918187589,42.9081812411,1.3305578821,1.1292663433,3.8032997768,4.7701696107,3.2183853815,0.1021553709,0.4809160305,10.1538461538,0.109375,1.4821623408,0.8899097399,0.137998545,0.1021104573,9.8776513153,1
57.7926619718,42.2073380282,1.3692562638,1.3543786994,4.0369049252,2.3659486697,2.0748052789,0.0673200376,0.4436090226,12.1818181818,0.109375,1.140323236,0.863707494,0.0981363183,0.0673166605,9.8523199873,1
54.0908488638,45.9091511362,1.1782149642,1.8503314288,3.3244906963,4.339889872,5.0466332369,0.0922946395,0.4962962963,15.1111111111,0.1875,0.8599574545,0.8549623638,0.1436687326,0.0922085439,9.7985568595,1
62.3085103615,37.6914896385,1.6531188064,1.7135604382,3.8445615246,5.902207272,4.1640628915,0.0880605684,0.4244604317,10.7692307692,0.0390625,1.4174154968,0.8353666845,0.1520093277,0.088060539,9.7438488954,1
64.5766324717,35.4233675283,1.8229952988,1.7596532586,3.5289989548,4.7284609563,4.0574652736,0.0704849536,0.3043478261,13.9,0.140625,1.1653731178,0.8617229543,0.1418499189,0.0704624156,9.7777991307,1
56.8183800969,43.1816199031,1.3158001072,2.2254503393,2.8776345278,1.8534748435,3.020833825,0.0634130815,0.3043478261,10.6923076923,0.1328125,0.6135639863,0.8617289407,0.1082433492,0.0634097278,9.8378437939,1
56.628425488,43.371574512,1.3056575908,1.6658069508,3.6850502998,0.8346141679,0.7239084468,0.0428605024,0.2765957447,10.1428571429,0.1640625,1.152927793,0.8128311173,0.0576835209,0.0428496044,9.8559933249,1
53.421999911,46.578000089,1.1469363178,1.5606088614,3.6972273501,1.6884753266,2.0223062224,0.0716722574,0.25,11.75,0.1796875,0.8349256447,0.8257033848,0.0930474295,0.0716719371,9.8558658241,1
48.0983754942,51.9016245058,0.9267219659,1.4672956014,3.432354872,1.7564206534,1.9843423593,0.0751079344,0.2695035461,12.9090909091,0.203125,0.8851399282,0.8289818587,0.0945685381,0.0751018661,9.8568921783,1
69.1171679598,30.8828320402,2.2380450041,2.0478910001,3.5232184064,5.6874855435,4.2190051052,0.0813329585,0.3503649635,12.5454545455,0.15625,1.3480632049,0.8443636517,0.1503971675,0.0813326637,9.8621908547,1
62.6909122244,37.3090877756,1.680312116,2.1060912017,3.4688527069,6.9773049338,7.4475738131,0.0973406009,0.5555555556,19.4285714286,0.25,0.9368560969,0.8517151112,0.1769131222,0.0973365422,9.8714159886,1
54.9553867031,45.0446132969,1.2200212785,1.8507258745,3.3863621157,3.6492029161,4.2562671129,0.0817885278,0.4460431655,17.5,0.25,0.8573716873,0.8281973649,0.1309248455,0.0817884883,9.8040682176,1
60.3389391006,39.6610608994,1.5213647273,1.4047726836,4.040997926,2.6348135462,1.3208929493,0.0646510631,0.2608695652,15.4444444444,0.2421875,1.9947214857,0.8364524946,0.0955541526,0.0646406661,9.7797501605,1
56.3466142795,43.6533857205,1.2907730603,2.0017811555,3.4088134552,3.3534506886,2.7855007561,0.0650919919,0.3550724638,17.375,0.2578125,1.2038950918,0.8427215524,0.1148007538,0.0650851133,9.8273496501,1
63.4302502114,36.5697497886,1.7345005251,2.0988336836,3.182749382,4.5838978061,8.0041645477,0.0926599437,0.4485294118,19.5714285714,0.3359375,0.5726891019,0.8752547679,0.1687767524,0.0926253747,9.8330222681,1
64.7016658542,35.2983341458,1.8329948826,2.0318607985,3.4071468618,5.0253128952,6.5129616697,0.0944709132,0.5074626866,19.2857142857,0.3125,0.7715864379,0.8684294307,0.1599958429,0.0944695055,9.8310200629,1
55.9173046785,44.0826953215,1.268463833,1.448351703,3.6895900374,3.5318978231,3.135227383,0.0787573634,0.5373134328,19.2857142857,0.3046875,1.1265204694,0.8424181597,0.1193467291,0.0787483116,9.8066018434,1
62.9093735896,37.0906264104,1.6960989791,1.8977540321,3.6195095919,4.383538032,5.5222205018,0.0852240902,0.5378787879,22.1666666667,0.3359375,0.7937998909,0.8710042893,0.1460246003,0.0852233569,9.8407489733,1
