fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
32.4872003195,67.5127996805,0.481200609,5.00689365429783E-14,0.71494081,0.3545079781,0.3010063078,0.0826164088,0.25,2.25,0.015625,1.1777426882,0.631015929,0.0615906212,0.0817809891,9.6125179464,1
41.1303034685,58.8696965315,0.6986668166,1.0609855658,1.9869138602,0.1745200127,0.4252423621,0.0497697596,0.2261904762,5,0.015625,0.4104012869,0.6340697216,0.0403078192,0.0497697596,9.580212468,1
35.4633057459,64.5366942541,0.549506078,1.853889727,2.6346302163,0.2523160421,0.4922966437,0.0451532745,0.2054794521,5.4444444444,0.078125,0.5125284629,0.625287778,0.0420081026,0.0451478629,9.5678153045,1
33.3297194286,66.6702805714,0.4999186916,1.3830783059,3.0267608027,0.3480617642,0.8036331808,0.047915127,0.2426470588,6.5238095238,0.09375,0.4331102455,0.6273010634,0.0470503703,0.0479149893,9.5612829811,1
31.5404572423,68.4595427577,0.4607167383,0.9814227507,2.9323586358,0.4410294106,1.2763346131,0.0749006845,0.2844036697,4.2307692308,0.015625,0.3455437204,0.6397182807,0.0635972489,0.0747755283,9.5722429118,1
33.2003266342,66.7996733658,0.497013308,0.1584971308,1.9056415399,0.8999964828,1.6712019073,0.0915360384,0.3106796117,4.7272727273,0.015625,0.5385324651,0.6256430879,0.0681657246,0.0915328954,9.5871432057,1
37.6063296847,62.3936703153,0.6027266788,1.5400574442,3.7444124727,0.7280760262,1.2693557766,0.0639984946,0.3675213675,7.375,0.125,0.5735791649,0.6106669898,0.0596276694,0.0639972404,9.5856437505,1
38.0267785495,61.9732214505,0.6136001592,0.8169728479,2.0248902052,0.9650527907,1.5792898115,0.063344543,0.3510638298,7.9166666667,0.1015625,0.6110675721,0.6030588345,0.0588017114,0.06334258,9.5852200953,1
29.7030445995,70.2969554005,0.4225367149,0.8077269109,1.7940657283,0.4154304873,0.7855665714,0.0720947988,0.375,6.3571428571,0.0625,0.528829131,0.6142502393,0.06390596,0.0720945802,9.5678576552,1
29.46298446,70.53701554,0.4176953651,0.5261496767,1.9174267094,0.8489433345,1.2693668817,0.078005799,0.4430379747,6.1538461538,0.0625,0.668792724,0.6182447681,0.0649444526,0.0779995297,9.560793049,1
30.3751548639,69.6248451361,0.4362689038,0.7963072235,1.6794761953,0.4841487395,0.8236080586,0.0608244409,0.3714285714,5.9166666667,0.015625,0.5878387595,0.6216892386,0.0480929584,0.0608043665,9.5662912572,1
