fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
65.3411088144,34.6588911856,1.885262528,1.8581344634,3.7683473515,5.2037176748,3.3885668895,0.1028132157,0.3984962406,11.1666666667,0.171875,1.5356691618,0.8894841832,0.1478306019,0.1028131057,9.7816660513,1
68.5658988005,31.4341011995,2.1812584481,1.497038385,4.2724883491,8.3877362132,3.7947161984,0.1189970611,0.4307692308,14.5555555556,0.2265625,2.2103724692,0.8980255053,0.1722443643,0.1189900133,9.7779657749,1
65.8010448189,34.1989551811,1.9240659392,1.2044570955,4.1728422734,8.9802659482,4.5591210873,0.1141661294,0.4426229508,13.6666666667,0.15625,1.9697362224,0.9353613432,0.1688054916,0.1141321093,9.7845646542,1
64.1560569169,35.8439430831,1.7898716324,2.2548793215,3.2064014992,4.6787679415,5.7768483625,0.0770056786,0.4482758621,14.625,0.171875,0.8099170426,0.9797352562,0.1454083674,0.0769801481,9.8025879627,1
57.5585293974,42.4414706026,1.356186027,2.5007832687,2.8114520953,2.471399765,5.2879840135,0.0692173064,0.4655172414,14.625,0.1796875,0.467361429,0.9555439174,0.1271352097,0.0691946965,9.8015233875,1
46.7225775363,53.2774224637,0.8769676793,2.1900205653,2.990737636,1.5438008568,2.8694506707,0.0816748244,0.4333333333,11,0.1328125,0.5380126839,0.9470211396,0.1006388854,0.081665807,9.7990994019,1
49.795214667,50.204785333,0.9918419995,2.0816670475,3.1731428138,1.3695367371,2.3083058328,0.0767000143,0.344,9,0.1328125,0.593308182,0.9499477042,0.0929806471,0.0766993468,9.7864943456,1
42.513660868,57.486339132,0.7395437161,1.7053381521,3.1274487084,0.2489015435,0.4051678065,0.0426299792,0.2125984252,5.8181818182,0.0390625,0.614317178,0.9251927801,0.0392900486,0.0426299065,9.7659596804,1
42.0399314711,57.9600685289,0.7253257723,0.8985917249,3.4985313237,0.7764657363,0.7098981088,0.0652354618,0.3070866142,8.5333333333,0.1484375,1.0937706788,0.9232606915,0.0618148539,0.065221727,9.7804278647,1
64.4217385513,35.5782614487,1.8107050746,2.0031763664,3.4146010626,12.2334176944,9.2110339361,0.1289715181,0.5462184874,17.1428571429,0.1796875,1.3281264383,0.9801887605,0.2193106745,0.1289714907,9.8013489859,1
62.5763225166,37.4236774834,1.6721051143,2.1876404505,3.3236466196,16.5956204987,17.5985811844,0.1653633467,0.6017699115,19,0.1640625,0.9430090031,1.0135089061,0.2742852287,0.1653557836,9.7945469048,1
51.712015014,48.287984986,1.0709085299,2.4363795867,2.6319164066,6.0657373333,14.5748475356,0.1393804474,0.5221238938,16.2857142857,0.15625,0.4161784416,1.0081347574,0.2175582649,0.1393803467,9.7976115195,1
55.6794445667,44.3205554333,1.2562894129,2.1695141055,3.0378614694,8.2933567594,12.7352500619,0.1167082775,0.6140350877,14.375,0.046875,0.6512127142,0.9940741991,0.2093794402,0.1167074534,9.8114967509,1
69.7058762267,30.2941237733,2.3009702062,2.4766528639,3.1586328243,15.4681909238,25.2366300256,0.1259070044,0.7155963303,36.6666666667,0.453125,0.6129261676,1.0143205442,0.2851389686,0.1258925393,9.7983368187,1
70.6375659788,29.3624340212,2.4057122079,2.5015576217,3.22447418,14.3171020555,23.7849367906,0.1208951469,0.5855855856,22.4,0.1796875,0.6019398824,0.9841973038,0.2780123099,0.1208598273,9.8076435426,1
67.0399499887,32.9600500113,2.033975979,1.6689167275,4.0987181051,10.6870115521,6.2123319213,0.1019748991,0.4869565217,19.3333333333,0.09375,1.7202898505,0.9284352391,0.1879450399,0.1019295564,9.832889017,1
67.0322668701,32.9677331299,2.0332689119,2.179021015,3.7808879683,9.3617889893,15.1590626894,0.0811827141,0.536,21,0.015625,0.6175704383,0.837947515,0.2163191073,0.0811684621,9.8356378675,1
68.669950863,31.330049137,2.191823912,2.0794251514,3.4996874934,9.8764041162,13.5245518842,0.0931961204,0.5373134328,16.875,0.1640625,0.7302574016,0.8356701214,0.2201911536,0.093161987,9.821606272,1
62.0081362886,37.9918637114,1.6321425229,1.8807296399,3.4868163817,6.9662563873,5.8387693833,0.1019427374,0.5118110236,12.8,0.125,1.1931035343,0.9198965194,0.1675099007,0.1019427145,9.8067264794,1
47.0742922323,52.9257077677,0.8894409582,1.7161139115,3.0251518572,6.9992745649,14.1417947817,0.1445007884,0.5681818182,14.7777777778,0.125,0.4949353793,0.8746998646,0.2073780635,0.1444423135,9.8479956388,1
45.2452483229,54.7547516771,0.826325514,1.9289516004,2.7832078274,6.5962972809,14.467081748,0.1379070625,0.5562913907,25.3333333333,0.4140625,0.4559521675,0.7713681402,0.2125123074,0.1379054724,9.8693072567,1
47.6162064262,52.3837935738,0.9089873638,1.8555283849,2.6189211755,3.4670475097,11.1352802014,0.0855924195,0.4285714286,13.4545454545,0.078125,0.3113570065,0.8021095896,0.1599319038,0.0855678399,9.8146954426,1
65.9375624414,34.0624375586,1.9357851982,1.4679623518,3.9371830589,6.6623134296,5.0229120533,0.0751138402,0.4198473282,12,0.109375,1.3263846468,0.8790787205,0.1537556607,0.0751000831,9.8139025136,1
62.5853208785,37.4146791215,1.672747765,1.7595336767,3.510273342,6.4982450566,7.012361128,0.0747462351,0.5111111111,19.4285714286,0.1796875,0.9266843133,0.847144537,0.1641412444,0.0747425646,9.8211806393,1
50.6078817603,49.3921182397,1.0246145248,2.2923439921,2.7304173693,2.309307454,8.0203906591,0.0741032713,0.503875969,18.5714285714,0.2265625,0.2879295476,0.9044876303,0.1386986647,0.0740677235,9.7960237117,1
50.6250107016,49.3749892984,1.0253168947,2.0483794825,3.0718937762,2.7303201285,6.8867866175,0.0783804974,0.4919354839,17.8571428571,0.3046875,0.3964577792,0.9032750213,0.1416426224,0.078332523,9.7902198301,1
51.3894876947,48.6105123053,1.0571681979,1.7345166925,3.1969748036,3.4936576765,6.4901578462,0.0874041717,0.4677419355,11.3636363636,0.09375,0.5383008795,0.8930240744,0.1441882465,0.0873996699,9.7795396262,1
54.2793991884,45.7206008116,1.1871978545,1.9089776348,3.4717893646,2.7607886037,3.3050491971,0.0797668487,0.3790322581,10.4166666667,0.09375,0.8353245108,0.9253332051,0.1106553966,0.079766808,9.7718122952,1
46.0739669027,53.9260330973,0.854391919,1.9339714498,2.9975557099,1.3650424322,2.7533630342,0.0660811536,0.3636363636,11.0833333333,0.0859375,0.495772775,0.8834545101,0.0912567837,0.066065778,9.7718485344,1
44.6611610082,55.3388389918,0.8070491145,1.8940003262,2.7635609789,1.4962442546,3.6721098153,0.0746807673,0.3692307692,10.9166666667,0.140625,0.4074617399,0.8989196446,0.1031466061,0.0746474425,9.777110352,1
48.4726395919,51.5273604081,0.9407165282,1.9718697459,3.087802334,1.9286585513,2.8619844481,0.0738733894,0.3622047244,10.6666666667,0.1484375,0.6738885505,0.9043434197,0.1004653242,0.0738732216,9.7924560564,1
60.6208640448,39.3791359552,1.5394157991,2.3199845476,3.1751295483,3.8902514422,6.2189970996,0.0843426163,0.4031007752,13,0.15625,0.6255432154,0.8826642353,0.1504564401,0.0843072756,9.7989284896,1
59.4010590835,40.5989409165,1.4631184396,2.7086534916,2.6224274676,3.1003203865,10.5244889279,0.0769686248,0.3357664234,15.3333333333,0.1796875,0.2945815619,0.8310853595,0.169658361,0.0769675862,9.8021596623,1
50.2096371681,49.7903628319,1.0084207929,1.6641958942,3.2430377888,2.0482476769,2.5403086739,0.0724096586,0.3553719008,11.0909090909,0.1484375,0.8062987376,0.9662484992,0.0992777685,0.0723485093,9.8185030571,1
65.6117165419,34.3882834581,1.9079671895,1.7830690441,3.6062843151,6.3422767548,6.1128340375,0.1042603361,0.4390243902,11.2727272727,0.1328125,1.0375345897,0.9700059978,0.1655250221,0.1042602446,9.8435413838,1
73.5756155379,26.4243844621,2.7843833276,2.1456872691,3.1751680168,16.3695398721,24.1182879668,0.1438891989,0.5754716981,15.2857142857,0.0703125,0.6787189827,1.0567458925,0.29621412,0.1438890752,9.8553119731,1
70.51977543,29.48022457,2.3921044177,2.3693449065,3.0427352717,13.5492659459,30.4198517634,0.1305460842,0.595959596,16.6666666667,0.03125,0.4454086776,1.0514246079,0.2955988086,0.1305446774,9.8390201905,1
62.9780679728,37.0219320272,1.7011016045,1.7156331776,4.0326733167,15.6405918266,12.1956996759,0.1573251372,0.6146788991,13.75,0.09375,1.2824677749,0.9911378364,0.236218578,0.1573251367,9.8067492513,1
58.6519346845,41.3480653155,1.4184928421,1.7222144881,3.8681790758,12.3297226155,8.0020743771,0.1487056627,0.4957264957,11.8,0.1015625,1.5408157978,0.9542561644,0.2101653193,0.1487044592,9.8067605951,1
48.3693069492,51.6306930508,0.9368324168,1.3132861579,3.709228584,2.9784420864,2.5326045637,0.0823006439,0.4033613445,15,0.2265625,1.1760391374,0.9378766938,0.1065741695,0.0822995714,9.8247119899,1
64.2524376914,35.7475623086,1.7973935436,1.9131572087,4.0070969459,5.6140741043,14.176775924,0.0827886843,0.5,11.7,0.0546875,0.3960049968,0.8928287717,0.1929182184,0.0827829601,9.8520065718,1
60.034066733,39.965933267,1.5021309857,1.8963399495,3.408311752,8.8300054282,22.1866173945,0.1060643475,0.6228070175,28.75,0.3984375,0.3979879074,0.9469361651,0.243018653,0.106062026,9.8633639741,1
65.2251883601,34.7748116399,1.8756446199,1.308160456,3.9620418436,16.6221213415,8.5778653981,0.1287130711,0.6956521739,29,0.3046875,1.9377922793,1.0022300105,0.219619609,0.128670248,9.8817952849,1
73.3771088227,26.6228911773,2.7561660503,1.6328019766,4.295753488,15.9791853678,15.826316185,0.1496727766,0.6641221374,26.4,0.125,1.0096591766,0.8624819817,0.2593002411,0.1496679529,9.8837334171,1
70.2650173568,29.7349826432,2.3630421514,1.8911371658,3.8306633331,9.4499367163,12.6048661083,0.1249906744,0.5869565217,19.8571428571,0.109375,0.7497054419,0.8256434341,0.2149988053,0.1249905904,9.845146895,1
