fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
61.827227963,38.172772037,1.6196682783,2.0970017397,3.3676936596,9.8316200579,6.3812980684,0.080918286,0.5035460993,23.6666666667,0.28125,1.5406928109,0.844635383,0.1773918887,0.0809175051,9.7824245059,1
56.1508895497,43.8491104503,1.280547974,2.30533772,2.7639646141,4.874427105,6.0027093195,0.0757195675,0.4458598726,13.1666666667,0.125,0.8120378392,0.7619850009,0.1513682447,0.0757195189,9.8010701837,1
53.8293850605,46.1706149395,1.1658797512,2.5087066841,2.5765757517,1.9957445174,4.4802403587,0.0596900498,0.358490566,14.5454545455,0.1953125,0.4454547876,0.763857465,0.1147975096,0.0596000057,9.8057435593,1
54.4336379041,45.5663620959,1.194601355,1.8074923981,3.2545412357,3.8930820495,4.6880994246,0.0779400174,0.4246575342,16.3333333333,0.1875,0.830417979,0.826344659,0.1309746849,0.0778918331,9.707408538,1
58.7369661729,41.2630338271,1.4234766745,2.0122781501,3.3094219435,8.2268081648,8.8044495933,0.099357711,0.5422535211,23.8333333333,0.390625,0.9343921023,0.7985625314,0.1896085764,0.099338754,9.6931479272,1
59.0148752603,40.9851247397,1.4399096168,2.4372641788,3.3848227806,7.0554639026,8.1466670647,0.0847564273,0.4930555556,14.5,0.015625,0.8660552649,0.7159474611,0.1833701553,0.0847551023,9.6713566247,1
51.9656295502,48.0343704498,1.0818426278,1.3795568514,3.7925663515,4.3466883035,4.4823862253,0.0832108572,0.5273972603,14.7,0.1015625,0.9697264102,0.7328913845,0.1379785971,0.0832057911,9.5875331895,1
57.1022249872,42.8977750128,1.3311232336,1.1651006155,4.1400480447,6.0946219329,2.966278009,0.0879254755,0.5410958904,21,0.296875,2.0546361179,0.7804836907,0.1385285045,0.0878966536,9.6828977824,1
67.0367933247,32.9632066753,2.0336854355,2.138796427,1.9874730065,14.4809960776,65.6938140077,0.1307556076,0.610619469,19,0.046875,0.220431654,1.0069640759,0.3838053362,0.1307268254,9.7957688722,1
60.1338998797,39.8661001203,1.5083968509,2.1367686906,2.6345782563,31.4120015039,55.4945385708,0.219731751,0.7625,27,0.140625,0.5660377095,1.4502470177,0.3980561479,0.2196548909,9.8018395591,1
54.651688263,45.348311737,1.205153757,2.2997797567,1.704892764,15.2830706086,80.2128345553,0.1680312111,0.6296296296,15.5714285714,0.0234375,0.1905314866,1.0694179365,0.4474032134,0.1678798865,9.7636362641,1
62.5371818624,37.4628181376,1.6693133344,1.7554226997,4.0368497072,7.7137593651,10.3683654896,0.0849268619,0.5035460993,14.2,0.0546875,0.7439706261,0.7646910092,0.1971806956,0.0848339438,9.7606962724,1
61.8466197158,38.1533802842,1.6209997451,1.3772662463,4.457994004,8.7169479342,7.6188978778,0.0985155872,0.5319148936,17.75,0.203125,1.1441219024,0.7632349614,0.1871120019,0.0984911854,9.758567958,1
54.8893675625,45.1106324375,1.2167722906,0.8473012527,3.9417616037,6.4377249426,4.1672652322,0.0912801582,0.5034965035,16,0.125,1.5448320623,0.821131566,0.1473799745,0.0911221415,9.8221513168,1
59.8735422901,40.1264577099,1.4921213012,1.0529831286,4.2835015067,7.9687012425,3.9562948838,0.1108068264,0.5454545455,18,0.125,2.0141828343,0.8363478111,0.157078383,0.1108067381,9.7732752219,1
56.6567014926,43.3432985074,1.30716174,2.3857897364,2.8141375178,10.8936409213,13.3886961878,0.1285880524,0.6402877698,15.5555555556,0.0390625,0.8136446424,0.8810381139,0.2310836858,0.1285207142,9.6493256357,1
57.6736876259,42.3263123741,1.3625965597,2.3936428022,2.6289773964,10.8105893306,14.3949094268,0.1130031132,0.5918367347,24.6666666667,0.25,0.751000858,0.8388361214,0.2355972242,0.1129920717,9.6638815162,1
61.1523076915,38.8476923085,1.5741554789,1.747574801,3.6373194251,9.8008711458,6.8757058073,0.1013667085,0.5100671141,15,0.078125,1.4254349183,0.8219888013,0.1873946437,0.1012808932,9.6170348435,1
64.2152252561,35.7847747439,1.7944845459,2.1200854949,3.0574724707,8.5448288512,6.3917949733,0.0826478495,0.3825503356,15,0.1875,1.3368433886,0.7948265757,0.177757885,0.0826478464,9.667185882,1
56.3572939777,43.6427060223,1.2913336297,1.644163408,3.6351339655,3.5776760506,2.6830355763,0.0649073965,0.3066666667,13.7272727273,0.1796875,1.3334433886,0.7554753666,0.1120018461,0.0649032537,9.8046826419,1
43.6470915486,56.3529084514,0.7745313019,1.7698659833,2.913138408,0.8597879617,1.2076356347,0.0545525264,0.3265306122,10.5714285714,0.15625,0.7119597476,0.7845076835,0.0679192967,0.0545509994,9.8382204971,1
49.7981843808,50.2018156192,0.9919598279,1.5145617045,3.6502697579,1.9787674468,1.4043035919,0.0653563624,0.4255319149,11.8333333333,0.15625,1.4090738344,0.7924473707,0.0860410668,0.0653452405,9.7741738758,1
50.9452073737,49.0547926263,1.0385368003,1.4443512682,3.5322307825,2.6561793458,1.8288902951,0.0742148335,0.4460431655,11.6666666667,0.109375,1.4523448197,0.8061126103,0.098921807,0.074214694,9.658976048,1
55.9124147023,44.0875852977,1.2682122263,1.2556458782,4.17304199,3.1792702173,1.8266391501,0.0717102583,0.3741496599,16.4444444444,0.21875,1.740502615,0.7994696688,0.1024239857,0.0717081932,9.5770523467,1
55.0928883138,44.9071116862,1.2268187876,1.215431783,4.0471826625,3.4604190235,1.8422351604,0.0717134662,0.4285714286,14.8,0.21875,1.8783807289,0.8026987616,0.1039875533,0.0717108527,9.6064368687,1
59.1060808344,40.8939191656,1.4453513393,1.6099390878,3.6542394032,2.3739086474,1.8150872237,0.0649990725,0.3630136986,13.3636363636,0.1796875,1.3078757959,0.81575356,0.0966562788,0.0649984951,9.6883498601,1
57.6110934139,42.3889065861,1.3591077962,1.8271277887,3.4335422198,1.1748212591,1.3153523258,0.051030931,0.2080536913,8.3333333333,0.109375,0.8931608939,0.7900082224,0.078154744,0.051030931,9.7070527113,1
47.188003912,52.811996088,0.8935091912,1.3343472823,3.5825399701,1.3118932094,1.3527149943,0.0681877417,0.2416107383,9.375,0.1484375,0.9698223313,0.7913736542,0.0798092358,0.0681810485,9.7116254285,1
46.8068999505,53.1931000495,0.8799430736,1.6047016995,3.3237518484,1.6906073847,2.3554368155,0.0734628156,0.3566433566,12,0.15625,0.7177468628,0.82161263,0.0970763821,0.0734627659,9.720953985,1
