fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
45.9490473269,54.0509526731,0.8501061509,1.3380293329,3.4085841396,1.3710189149,1.6874525547,0.0624095014,0.3905325444,11.3333333333,0.1640625,0.8124784967,0.6847446022,0.0826199054,0.0624088002,9.8379147746,1
44.2311084743,55.7688915257,0.7931143558,1.8514470577,3.0425588767,1.1455442208,1.9391972969,0.0636681387,0.4345238095,14.0833333333,0.234375,0.5907311353,0.6984349743,0.083099114,0.0636658849,9.8461787959,1
51.4441618524,48.5558381476,1.0594845814,1.7606440065,3.4745280338,1.7848881873,2.7487864902,0.0800246725,0.527607362,16.4,0.2890625,0.6493367869,0.7343426273,0.1042765235,0.0800170529,9.85470538,1
58.4376443271,41.5623556729,1.4060233926,2.1749750367,3.2145983724,4.9104169318,6.2181532921,0.1001434421,0.5448717949,15.7,0.2421875,0.7896905562,0.7692592232,0.1611578609,0.1001382496,9.8507600884,1
51.2287784263,48.7712215737,1.0503894874,1.375237241,2.0462073881,8.6443821529,8.9370830234,0.1078315608,0.5238095238,18.125,0.2734375,0.9672487243,0.7459801089,0.2059394654,0.107827355,9.8291527821,1
41.5813161727,58.4186838273,0.7117811195,0.8106644357,1.3557660346,6.1617788719,3.7273694106,0.0886760219,0.4713375796,17.2222222222,0.2109375,1.6531173043,0.6930360925,0.159350925,0.0886756559,9.7989933758,1
44.8013037346,55.1986962654,0.8116369908,1.7652224715,3.1276602532,1.2376686957,2.0173090022,0.0695364443,0.4242424242,10.375,0.1015625,0.6135245985,0.7056178337,0.0863271802,0.0695351703,9.7845519091,1
38.7397460466,61.2602539534,0.6323797821,1.5462590853,2.7610856777,0.7237745401,1.62639504,0.0628363134,0.3253012048,11.1333333333,0.171875,0.4450176755,0.6826244933,0.0742532784,0.0628249707,9.8116710566,1
46.530438832,53.469561168,0.8702229421,1.515514362,2.9199688675,1.1681792647,2.262181064,0.0577617953,0.3214285714,12.0714285714,0.171875,0.5163951212,0.6945970285,0.0874836037,0.0577614107,9.8547282614,1
46.6298510842,53.3701489158,0.873706595,1.4280462792,3.3501253561,1.821079409,1.8633080603,0.0660757123,0.4135802469,14.8181818182,0.1953125,0.9773367313,0.7404618043,0.0901212704,0.0660576889,9.860050702,1
43.1375900138,56.8624099862,0.7586310539,1.422449696,3.0905504914,1.5272243373,2.1926942402,0.066017061,0.4367088608,15.9,0.2265625,0.6965058371,0.7298421851,0.0906391103,0.0660170513,9.8601480368,1
45.3507918349,54.6492081651,0.8298526796,1.8934958431,2.9883017446,1.5254998553,2.5093812791,0.0612768359,0.391025641,15.7,0.2265625,0.60791872,0.7254032504,0.0949950105,0.0612751929,9.8484133635,1
54.9449609742,45.0550390258,1.2195075659,2.0114514789,3.4066932536,3.008330563,2.8207008284,0.0663403392,0.4052287582,14,0.1796875,1.0665188356,0.7413371246,0.1144049976,0.0663299191,9.8105055524,1
57.1510607695,42.8489392305,1.3337800607,1.9003482068,3.4065980544,5.8044177396,5.2435606353,0.0820493132,0.4407894737,19.125,0.171875,1.1069611173,0.7999661997,0.1502873646,0.0819872838,9.8242212664,1
